claim_id,age,policy_tenure_years,claim_amount,annual_premium,num_claims_history,days_to_report,incident_severity,insurance_type,incident_type,police_report_filed,witnesses,vehicle_age_years,deductible_amount,customer_region,fraud_flag
CLM102602,71,8.3,24724.89,7645.24,10,83,Major,Life,Accident,0,0,5,1500,Central,0
CLM102603,40,13.1,16868.59,6377.06,2,42,Minor,Auto,Medical,0,2,14,2000,East,0
CLM102604,63,8.2,4962.39,1980.89,8,65,Minor,Health,Accident,1,0,4,2500,East,0
CLM102605,73,16.4,9609.32,4688.37,6,3,Moderate,Auto,Natural,1,0,5,2000,West,0
CLM102606,24,11.6,29989.17,1348.23,7,6,Major,Auto,Natural,1,3,17,2500,North,0
CLM102607,71,1.3,3933.95,3210.76,8,85,Moderate,Life,Theft,1,0,6,2500,East,0
CLM102608,42,3.9,12391.89,5447.16,7,83,Minor,Auto,Medical,0,2,5,2500,South,0
CLM102609,20,17.4,7606.24,2975.96,6,57,Minor,Health,Theft,1,2,7,1000,South,0
CLM102610,55,11.5,7924.93218799573,5425.69,18,14,Moderate,Property,Natural,1,3,4,500,East,1
CLM102611,37,19.0,1767.88,2335.85,8,19,Moderate,Property,Natural,1,4,3,2000,West,0
CLM102612,51,1.9,13174.62,5909.05,10,34,Moderate,Health,Natural,1,3,18,1000,East,0
CLM102613,66,6.3,1314.51,3196.92,0,58,Minor,Property,Fire,0,3,9,500,West,0
CLM102614,61,4.3,2637.95,6428.61,10,84,Moderate,Life,Accident,1,0,8,1000,Central,0
CLM102615,61,11.3,7405.64,1525.17,14,44,Moderate,Auto,Theft,0,1,0,2000,North,0
CLM102616,47,8.0,1667.43,3214.83,3,13,Total Loss,Auto,Theft,1,4,18,2500,North,0
CLM102617,34,3.6,8673.52,3979.49,3,21,Minor,Property,Natural,0,4,11,1000,Central,0
CLM102618,27,13.0,8128.333647792157,3678.84,7,85,Moderate,Property,Fire,0,4,18,500,Central,1
CLM102619,52,11.0,7458.82,3748.21,7,29,Major,Property,Theft,1,0,12,500,Central,0
CLM102620,37,5.9,24492.78,3836.03,9,28,Minor,Life,Theft,1,3,14,500,North,0
CLM102621,35,9.9,28322.791894159498,7916.03,4,64,Moderate,Auto,Fire,1,0,1,1000,East,1
CLM102622,62,15.0,9842.65,1948.68,5,41,Moderate,Auto,Natural,1,2,19,500,South,0
CLM102623,61,4.5,7126.57057662963,6264.98,11,66,Total Loss,Health,Fire,1,1,11,1500,West,1
CLM102624,44,6.2,15480.23,4638.42,9,6,Total Loss,Health,Accident,0,1,17,500,South,0
CLM102625,66,7.2,9952.751486243626,3602.21,13,54,Minor,Life,Theft,1,0,3,500,West,1
CLM102626,53,15.1,2195.17,5251.47,14,12,Total Loss,Auto,Accident,1,3,19,1000,North,0
CLM102627,40,17.0,17359.48,6901.49,1,12,Total Loss,Auto,Theft,1,4,11,2000,East,0
CLM102628,49,7.8,37466.49,3999.79,6,53,Minor,Health,Accident,1,2,19,1000,South,0
CLM102629,27,6.3,10259.29,6986.01,4,13,Major,Health,Theft,1,2,12,1000,Central,0
CLM102630,28,17.8,1627.9,1203.49,1,5,Moderate,Auto,Natural,1,1,3,1500,Central,0
CLM102631,55,20.0,32841.21,5398.13,10,15,Moderate,Life,Medical,1,3,13,2000,Central,0
CLM102632,23,13.6,2039.83,2998.85,0,40,Total Loss,Property,Fire,1,4,17,1000,South,0
CLM102633,58,19.8,31319.09,3400.36,1,51,Moderate,Life,Theft,1,1,5,1500,East,0
CLM102634,64,13.4,8459.25,4782.65,10,84,Total Loss,Auto,Fire,1,3,0,1000,East,0
CLM102635,51,14.8,7821.28,4099.38,9,15,Minor,Property,Theft,0,4,9,1500,Central,0
CLM102636,53,8.1,29286.97364837102,3363.35,12,41,Minor,Life,Medical,0,0,17,2500,South,1
CLM102637,54,8.9,48227.94,2812.43,10,23,Minor,Life,Natural,1,3,18,500,Central,0
CLM102638,34,3.3,82708.6018494518,5137.36,17,52,Moderate,Auto,Natural,0,2,1,500,West,1
CLM102639,57,16.5,10532.52,4291.85,7,64,Total Loss,Health,Fire,1,3,14,1000,West,0
CLM102640,57,18.7,18852.19,2924.82,2,9,Total Loss,Life,Medical,1,3,2,1500,South,0
CLM102641,71,12.7,14027.85,2037.21,4,58,Moderate,Life,Fire,1,3,7,2500,West,0
CLM102642,29,7.2,18736.18,6308.51,14,34,Minor,Health,Natural,1,4,18,500,North,0
CLM102643,38,3.5,27520.13,6497.86,10,30,Major,Life,Accident,0,4,10,1000,North,0
CLM102644,57,5.7,1526.54,2103.41,1,78,Total Loss,Life,Fire,1,0,13,1000,North,0
CLM102645,36,5.5,6912.53,2462.37,11,10,Total Loss,Health,Theft,1,0,15,1500,West,0
CLM102646,20,12.5,134511.77392547316,2293.57,12,44,Moderate,Auto,Natural,1,4,9,2000,East,1
CLM102647,35,18.9,45738.19,7134.27,3,65,Major,Auto,Theft,1,4,16,1000,North,0
CLM102648,70,1.4,1169.26,6305.98,10,43,Minor,Auto,Medical,0,1,14,2500,Central,0
CLM102649,68,0.5,4374.18,1059.3,9,15,Total Loss,Property,Natural,1,3,10,2500,East,0
CLM102650,36,12.2,77175.79,6744.99,11,47,Moderate,Auto,Natural,1,3,7,2000,South,0
CLM102651,64,6.0,11183.49,776.39,5,52,Major,Property,Fire,0,2,7,2500,West,0
CLM102652,23,17.7,13759.86,2399.0,2,64,Moderate,Property,Fire,1,4,6,1500,Central,0
CLM102653,33,6.9,3730.39,7392.44,10,47,Major,Property,Theft,1,4,19,1000,South,0
CLM102654,25,6.1,34712.31,6982.48,14,69,Moderate,Health,Fire,1,0,11,1500,West,0
CLM102655,65,5.8,4945.12,6360.76,7,45,Major,Property,Accident,1,0,15,2000,West,0
CLM102656,35,3.3,9248.399301503961,3931.6,9,90,Total Loss,Property,Natural,1,3,15,2000,Central,1
CLM102657,69,11.8,10831.263730546403,2910.61,9,59,Major,Health,Medical,1,3,9,1500,West,1
CLM102658,65,3.8,38815.17,7111.59,11,51,Minor,Life,Natural,1,4,6,500,West,0
CLM102659,60,8.8,19202.61,5428.06,8,80,Total Loss,Life,Theft,0,3,3,2000,West,0
CLM102660,56,9.5,22953.88,2716.32,9,54,Minor,Property,Fire,1,4,1,1000,East,0
CLM102661,66,0.9,19804.322429930096,3973.97,18,83,Total Loss,Auto,Natural,1,2,8,2000,North,1
CLM102662,66,0.8,36982.64,7111.25,4,39,Major,Life,Fire,0,2,14,1500,Central,0
CLM102663,29,10.6,24367.49,7275.92,9,24,Total Loss,Auto,Theft,1,1,13,1500,East,0
CLM102664,62,14.1,21830.3,5444.77,8,62,Moderate,Health,Fire,1,0,11,2500,Central,0
CLM102665,27,18.9,54076.04,5994.17,6,21,Major,Life,Medical,0,1,16,500,East,0
CLM102666,24,4.0,7840.25,794.73,14,89,Moderate,Health,Theft,1,2,16,1500,West,0
CLM102667,63,2.5,15161.62,5034.5,14,37,Moderate,Property,Natural,0,3,12,2500,West,0
CLM102668,72,1.5,37107.47,5667.44,14,8,Moderate,Life,Natural,0,0,7,2500,East,0
CLM102669,18,9.0,24473.35,652.83,9,36,Moderate,Property,Medical,0,0,9,1000,West,0
CLM102670,66,12.7,13430.34,6828.94,2,4,Minor,Property,Accident,0,1,12,2500,North,0
CLM102671,53,16.9,2189.12,7462.14,5,81,Major,Health,Fire,0,0,6,500,Central,0
CLM102672,38,13.8,16864.51,2284.52,9,21,Moderate,Life,Natural,0,2,2,1000,West,0
CLM102673,54,4.6,12215.81,6843.47,1,11,Minor,Life,Medical,0,3,14,1500,South,0
CLM102674,69,9.5,6617.070705727718,5491.34,12,84,Total Loss,Life,Fire,1,1,6,1500,East,1
CLM102675,41,18.3,33088.27,4855.22,11,43,Moderate,Property,Theft,1,3,4,2500,East,0
CLM102676,72,6.9,7306.75,6823.44,4,21,Moderate,Life,Medical,1,1,7,2000,West,0
CLM102677,42,10.2,8352.6,2642.08,12,5,Minor,Auto,Theft,0,4,16,500,East,0
CLM102678,24,19.2,17739.5,6431.42,2,26,Total Loss,Auto,Theft,0,0,7,500,South,0
CLM102679,59,14.8,11064.88,2858.91,13,54,Total Loss,Property,Theft,0,4,6,2500,East,0
CLM102680,34,15.1,2402.81,6405.92,14,14,Minor,Health,Fire,1,0,6,500,South,0
CLM102681,46,5.4,19820.268510311907,3882.91,8,77,Moderate,Auto,Accident,1,4,1,1000,East,1
CLM102682,47,8.6,2488.46,1377.09,10,16,Major,Health,Theft,1,3,10,2500,East,0
CLM102683,24,2.1,4174.72,3361.4,3,2,Minor,Life,Natural,0,2,11,2000,South,0
CLM102684,50,12.3,1108.0,2251.2,10,9,Major,Auto,Fire,1,1,11,1500,Central,0
CLM102685,24,2.5,4000.8,1253.99,13,62,Moderate,Property,Fire,1,0,18,500,North,0
CLM102686,41,16.8,7017.18,1327.15,5,62,Moderate,Property,Theft,1,1,2,1500,South,0
CLM102687,28,16.4,12589.95,6350.54,8,88,Total Loss,Health,Natural,0,2,11,2000,North,0
CLM102688,26,10.9,38751.02,7110.48,11,61,Moderate,Property,Medical,0,4,5,2000,East,0
CLM102689,29,3.3,12658.59,7453.47,13,84,Total Loss,Health,Fire,1,3,5,1000,Central,0
CLM102690,52,1.0,19342.42,6904.6,5,8,Total Loss,Health,Theft,0,1,18,2000,South,0
CLM102691,21,16.0,7639.96,6726.68,3,23,Moderate,Auto,Theft,1,4,8,2000,Central,0
CLM102692,53,12.2,21892.58,1016.27,14,31,Total Loss,Auto,Accident,0,0,8,500,South,0
CLM102693,45,14.4,15532.27,6425.93,9,2,Moderate,Property,Accident,0,1,17,1500,West,0
CLM102694,74,6.4,18793.8478557145,6374.62,17,62,Total Loss,Health,Medical,0,1,9,500,South,1
CLM102695,30,10.4,4230.77,1484.68,1,42,Total Loss,Auto,Medical,0,0,9,500,North,0
CLM102696,40,15.1,6426.19,5465.07,8,11,Moderate,Life,Medical,1,2,0,2500,West,0
CLM102697,36,9.5,15551.15,3893.81,14,84,Major,Property,Medical,0,4,17,2500,East,0
CLM102698,59,12.2,9328.36,7250.1,13,31,Minor,Property,Theft,0,1,9,1000,South,0
CLM102699,54,15.9,34025.7,5715.56,3,19,Moderate,Life,Theft,1,4,6,1000,North,0
CLM102700,56,4.7,5015.06,7632.41,3,66,Total Loss,Life,Theft,0,3,7,2000,East,0
CLM102701,41,1.8,3581.6056874856363,1286.92,8,90,Minor,Life,Natural,0,4,10,1000,North,1
CLM102702,33,10.9,14350.16,804.55,14,16,Major,Auto,Medical,0,4,5,1000,East,0
CLM102703,50,1.7,33580.04,7801.85,4,80,Moderate,Life,Natural,0,0,18,2000,South,0
CLM102704,29,15.4,7805.79,1101.44,12,18,Total Loss,Property,Fire,1,4,8,1500,Central,0
CLM102705,51,14.5,45338.8013032545,3396.47,7,26,Total Loss,Auto,Fire,0,2,10,2000,East,1
CLM102706,24,17.7,4948.02,5374.78,9,16,Moderate,Health,Theft,1,4,1,2000,Central,0
CLM102707,28,13.0,13262.7,7100.43,5,63,Total Loss,Life,Fire,1,3,10,1500,East,0
CLM102708,48,1.8,24182.31,2409.33,2,21,Minor,Property,Theft,1,4,4,2000,Central,0
CLM102709,46,5.4,31264.66,717.94,11,65,Total Loss,Life,Medical,1,0,18,2500,South,0
CLM102710,30,16.3,2665.97,4409.65,14,41,Minor,Health,Natural,0,3,16,1000,North,0
CLM102711,48,3.8,7609.57,4033.34,14,75,Minor,Auto,Theft,1,0,17,2000,South,0
CLM102712,19,14.1,16309.96,2801.7,13,44,Moderate,Health,Accident,1,2,13,500,East,0
CLM102713,56,15.7,1530.1,7054.25,8,10,Total Loss,Auto,Accident,1,2,9,1000,West,0
CLM102714,32,6.9,18597.54,6119.92,6,52,Minor,Property,Medical,1,0,16,2500,North,0
CLM102715,74,6.8,12262.72,6935.87,12,59,Total Loss,Property,Natural,0,2,10,2500,Central,0
CLM102716,28,11.4,6107.1,1713.57,13,28,Minor,Property,Theft,0,0,1,2000,North,0
CLM102717,51,17.3,54477.435961374125,5693.09,6,39,Major,Health,Medical,0,1,9,1500,North,1
CLM102718,56,4.9,13837.380866518193,7813.26,6,30,Moderate,Life,Natural,1,4,0,500,South,1
CLM102719,21,18.9,72366.16,5089.35,6,24,Moderate,Life,Accident,1,1,13,2000,East,0
CLM102720,28,12.2,51264.55043365903,1785.23,14,64,Moderate,Health,Theft,1,2,10,1500,South,1
CLM102721,46,19.8,19464.02,7968.35,7,11,Minor,Life,Natural,1,0,10,2500,East,0
CLM102722,19,2.2,1949.65,4462.43,5,27,Major,Health,Fire,0,0,9,1000,West,0
CLM102723,33,3.0,36199.68,6800.44,3,5,Minor,Life,Theft,0,0,19,2500,South,0
CLM102724,56,16.6,24413.67,1620.21,11,18,Moderate,Auto,Fire,1,0,4,2000,West,0
CLM102725,30,17.4,4901.49,5495.72,1,11,Minor,Property,Medical,1,4,4,1500,East,0
CLM102726,54,9.2,8469.83,7344.63,9,24,Moderate,Life,Natural,1,3,13,2000,North,0
CLM102727,34,14.4,5692.57,4490.13,7,12,Total Loss,Health,Natural,1,1,4,2500,West,0
CLM102728,38,17.4,63422.69,2664.95,0,80,Minor,Auto,Natural,1,2,5,500,West,0
CLM102729,61,1.3,29882.43,1455.66,8,75,Total Loss,Life,Natural,0,0,15,2500,East,0
CLM102730,36,11.7,40937.26,2719.58,14,2,Minor,Life,Theft,0,1,14,2000,East,0
CLM102731,24,17.1,24322.42,3161.63,7,23,Moderate,Health,Fire,0,3,5,1500,South,0
CLM102732,55,8.3,10141.7,5824.66,2,7,Total Loss,Auto,Fire,1,1,19,2000,South,0
CLM102733,25,6.4,6880.354443338073,1839.66,11,90,Minor,Property,Medical,0,2,15,1000,East,1
CLM102734,30,16.0,9734.911554209988,1295.79,7,69,Moderate,Health,Medical,0,0,18,1000,West,1
CLM102735,54,7.0,3467.51,3402.05,9,71,Minor,Life,Natural,1,2,19,1500,Central,0
CLM102736,19,0.6,33779.20307260896,3939.9,6,23,Total Loss,Property,Accident,1,0,12,2500,South,1
CLM102737,58,19.2,38879.65,5212.89,1,2,Minor,Life,Accident,0,3,18,2000,East,0
CLM102738,28,12.0,192671.19637872154,5806.48,18,90,Minor,Health,Natural,0,2,12,1000,Central,1
CLM102739,41,16.5,6080.42,7169.58,10,14,Total Loss,Auto,Fire,1,1,7,500,Central,0
CLM102740,23,16.6,18925.92,2667.15,9,49,Moderate,Property,Medical,1,3,5,1000,Central,0
CLM102741,43,1.8,14635.93,4464.56,4,19,Minor,Health,Theft,1,2,16,2500,Central,0
CLM102742,24,3.8,11068.91,3245.31,12,2,Minor,Health,Accident,1,0,4,1500,North,0
CLM102743,74,6.6,17438.83,510.66,11,60,Major,Property,Medical,0,3,7,500,South,0
CLM102744,56,6.8,7963.02,4845.74,2,14,Major,Auto,Accident,1,0,17,2000,Central,0
CLM102745,36,13.3,44366.47,6618.47,11,58,Moderate,Life,Fire,1,4,18,2000,Central,0
CLM102746,23,12.7,19334.54,773.3,10,53,Total Loss,Property,Fire,1,1,11,1500,East,0
CLM102747,60,10.1,22048.62,526.19,0,59,Moderate,Health,Natural,1,0,11,500,East,0
CLM102748,46,4.6,14889.406291983956,5958.64,5,62,Moderate,Property,Natural,0,2,12,500,North,1
CLM102749,60,7.9,3769.34,5628.95,10,20,Moderate,Property,Accident,0,4,3,500,Central,0
CLM102750,56,11.1,8521.57,3543.89,11,22,Minor,Auto,Accident,1,3,9,1500,North,0
CLM102751,19,9.6,22829.68,5462.04,6,17,Minor,Auto,Medical,0,2,15,1500,East,0
CLM102752,36,3.0,42903.12,7650.4,14,16,Moderate,Life,Natural,1,3,4,2000,South,0
CLM102753,21,13.2,9361.68,2358.97,0,30,Moderate,Property,Fire,1,4,11,1000,West,0
CLM102754,23,1.9,64373.753001391495,2344.45,16,76,Major,Auto,Medical,1,2,15,2500,West,1
CLM102755,66,7.9,10534.71,1896.74,11,47,Total Loss,Auto,Medical,0,0,14,2000,North,0
CLM102756,74,14.3,6248.22,5929.9,12,25,Moderate,Health,Theft,1,2,1,500,East,0
CLM102757,54,0.9,62930.47085667807,3148.92,16,44,Major,Auto,Fire,0,1,15,1000,West,1
CLM102758,45,11.6,25007.33,7915.2,1,44,Moderate,Property,Medical,0,0,10,2500,Central,0
CLM102759,47,7.0,4400.51,5859.87,13,35,Total Loss,Property,Theft,1,1,8,500,South,0
CLM102760,24,0.7,6461.31,3255.33,9,63,Moderate,Health,Natural,0,2,1,1500,East,0
CLM102761,26,4.2,11241.33,1618.9,6,34,Total Loss,Health,Fire,1,2,17,1000,North,0
CLM102762,42,18.8,4096.54,4940.19,0,74,Minor,Health,Natural,0,3,12,1500,East,0
CLM102763,50,10.7,40641.16,2711.77,6,81,Total Loss,Property,Theft,1,2,12,2500,South,0
CLM102764,18,19.9,14422.85,7291.32,12,26,Moderate,Property,Fire,1,0,7,2500,East,0
CLM102765,68,10.7,6926.237600035519,3810.53,11,80,Major,Life,Accident,1,1,9,500,North,1
CLM102766,23,11.1,4050.66,2694.87,10,16,Minor,Auto,Accident,1,4,16,1500,Central,0
CLM102767,35,8.1,47303.03,4914.14,12,69,Major,Health,Accident,0,1,0,2000,East,0
CLM102768,27,6.5,21100.82,1527.31,13,10,Moderate,Auto,Medical,1,3,15,2000,North,0
CLM102769,45,5.4,20886.75,4711.62,1,4,Minor,Auto,Accident,1,4,10,1500,Central,0
CLM102770,28,7.2,2128.91,920.84,3,57,Major,Life,Medical,1,4,0,2500,West,0
CLM102771,50,9.5,34849.68,5051.67,6,81,Moderate,Property,Medical,1,2,5,1000,East,0
CLM102772,18,4.2,15445.090785358692,4476.23,5,90,Major,Auto,Theft,1,3,11,1500,Central,1
CLM102773,30,4.9,17169.68,4405.74,5,88,Total Loss,Health,Accident,1,3,15,500,West,0
CLM102774,54,5.8,49167.04,5631.23,4,73,Total Loss,Health,Fire,1,2,10,2000,East,0
CLM102775,37,9.3,2580.61,833.42,10,79,Moderate,Property,Medical,1,0,17,500,East,0
CLM102776,18,13.2,10874.71,3947.99,5,73,Major,Property,Theft,1,2,1,1000,South,0
CLM102777,69,17.2,1763.29,3830.29,7,73,Moderate,Property,Medical,1,3,16,2000,East,0
CLM102778,20,6.1,11383.58,3948.37,10,84,Major,Health,Fire,1,4,16,2000,East,0
CLM102779,35,4.1,5360.49,7849.18,10,13,Minor,Property,Fire,1,0,19,2000,Central,0
CLM102780,58,7.9,37297.83,1544.59,0,71,Moderate,Life,Accident,1,3,3,500,North,0
CLM102781,31,17.9,24106.954641226497,5678.22,5,12,Moderate,Life,Medical,1,3,5,2500,South,1
CLM102782,48,0.7,47058.48236655145,3514.97,15,28,Major,Health,Fire,1,2,14,500,East,1
CLM102783,44,13.7,30522.5,4337.95,12,25,Moderate,Life,Natural,1,1,10,2500,Central,0
CLM102784,34,9.8,137796.3070909333,6217.95,10,87,Minor,Auto,Fire,0,3,17,1500,Central,1
CLM102785,72,3.6,11512.23,1680.32,11,41,Major,Property,Fire,0,1,16,2000,North,0
CLM102786,63,6.8,16918.594250172522,6226.89,13,90,Major,Life,Medical,1,0,1,500,West,1
CLM102787,46,4.9,2181.42,1027.48,3,65,Major,Property,Fire,1,4,12,1000,East,0
CLM102788,53,17.6,1832.5038267243247,4124.82,12,67,Minor,Life,Theft,0,1,5,1000,West,1
CLM102789,54,9.9,36493.074278538435,6065.53,15,47,Minor,Property,Fire,1,1,10,2500,North,1
CLM102790,43,11.5,2015.58,1944.14,9,68,Moderate,Health,Natural,0,1,19,2500,Central,0
CLM102791,70,12.1,20461.016919852183,6281.87,10,75,Major,Auto,Fire,1,1,6,2000,West,1
CLM102792,34,13.0,1054.19,1751.09,6,55,Minor,Property,Accident,1,1,17,2500,North,0
CLM102793,39,10.2,15326.55,6494.29,1,4,Total Loss,Auto,Medical,1,0,16,1000,West,0
CLM102794,42,0.8,9311.61,4017.02,0,55,Moderate,Property,Natural,0,3,12,500,Central,0
CLM102795,19,7.0,3037.65,5634.79,0,71,Minor,Health,Theft,0,4,13,500,East,0
CLM102796,72,4.1,6272.49,7380.55,12,4,Minor,Auto,Fire,0,3,8,2500,South,0
CLM102797,39,13.8,13647.72,3563.16,2,68,Minor,Life,Fire,0,0,12,2500,Central,0
CLM102798,22,1.6,25971.170008407586,2247.18,14,82,Moderate,Auto,Theft,1,0,5,1000,West,1
CLM102799,21,11.5,10307.82,7003.73,13,80,Minor,Property,Fire,1,1,0,1500,East,0
CLM102800,53,4.6,25441.48,1712.12,14,72,Minor,Auto,Accident,0,0,0,500,South,0
CLM102801,23,19.0,8155.288688986814,5236.07,14,63,Total Loss,Health,Natural,0,0,3,2500,North,1
CLM102802,69,7.0,5378.597717878128,7424.4,3,34,Total Loss,Auto,Fire,0,1,13,2000,East,1
CLM102803,38,6.8,4060.0039065092324,5557.98,7,90,Total Loss,Auto,Theft,1,0,17,2500,Central,1
CLM102804,30,18.5,12512.5,1967.61,13,14,Minor,Auto,Theft,0,0,15,2500,West,0
CLM102805,71,8.6,45456.860225495584,1642.13,16,80,Total Loss,Life,Natural,0,0,2,500,South,1
CLM102806,54,19.3,3097.92,2392.29,13,70,Major,Auto,Accident,0,2,5,2500,East,0
CLM102807,72,1.0,16280.9,3435.55,7,22,Total Loss,Property,Natural,1,3,0,2000,South,0
CLM102808,42,6.5,10721.11,1693.69,4,5,Total Loss,Property,Fire,1,2,10,2000,South,0
CLM102809,43,13.5,66544.95,6483.61,4,83,Minor,Auto,Accident,1,3,9,2000,East,0
CLM102810,72,17.9,19959.75,3177.77,5,57,Major,Auto,Accident,1,1,17,1000,West,0
CLM102811,56,5.5,17071.09,7520.65,12,25,Total Loss,Life,Theft,0,1,3,2000,North,0
CLM102812,37,18.6,13675.25,6818.68,11,11,Minor,Health,Accident,0,3,5,500,East,0
CLM102813,50,12.1,90089.81,7316.14,14,76,Major,Property,Fire,1,3,18,1500,North,0
CLM102814,31,16.1,60028.74,2708.7,14,76,Total Loss,Life,Fire,1,4,8,2500,South,0
CLM102815,73,8.2,12586.59,4802.99,4,1,Minor,Property,Fire,1,3,9,2500,South,0
CLM102816,53,4.6,10109.59,2910.87,4,31,Major,Property,Medical,0,3,19,2500,West,0
CLM102817,34,18.3,10301.66,2427.11,14,49,Total Loss,Auto,Accident,0,1,4,2000,East,0
CLM102818,38,18.7,9388.23,5053.15,13,60,Major,Property,Accident,1,1,15,2000,East,0
CLM102819,63,10.2,12370.03,6634.97,6,10,Major,Health,Fire,1,0,1,2000,Central,0
CLM102820,33,0.6,11446.455202067245,1201.98,11,83,Minor,Health,Theft,1,0,8,1500,West,1
CLM102821,63,2.6,40216.1,2568.27,12,33,Moderate,Health,Accident,0,1,10,1500,East,0
CLM102822,33,11.7,11106.94,2038.51,12,79,Major,Life,Medical,1,0,1,1500,South,0
CLM102823,73,1.0,28678.15,6487.63,13,88,Major,Health,Accident,1,2,17,1500,West,0
CLM102824,37,8.2,10674.03,7500.29,9,7,Major,Health,Natural,1,2,1,1500,Central,0
CLM102825,46,6.4,57026.48811733188,1099.57,13,34,Major,Property,Medical,1,0,13,2500,Central,1
CLM102826,45,14.4,7162.03,3344.1,1,14,Major,Life,Theft,1,0,3,2500,South,0
CLM102827,25,1.6,15704.72,7358.82,12,4,Moderate,Auto,Medical,0,3,7,1500,East,0
CLM102828,41,10.0,11348.43,3084.79,0,18,Minor,Life,Medical,0,3,7,2500,South,0
CLM102829,20,11.8,7861.98,5844.96,0,73,Moderate,Life,Accident,0,2,0,1500,Central,0
CLM102830,42,12.5,32999.76,1255.0,3,8,Minor,Auto,Medical,1,2,0,1500,West,0
CLM102831,36,8.4,2793.78,3832.91,1,56,Moderate,Auto,Fire,1,3,3,1500,East,0
CLM102832,50,6.4,11009.94,4274.76,5,53,Minor,Auto,Medical,1,3,17,2500,South,0
CLM102833,19,13.8,4241.94,6182.48,11,28,Total Loss,Property,Accident,0,3,18,1000,East,0
CLM102834,32,17.0,30605.17,2666.18,11,18,Major,Property,Fire,1,0,9,1000,West,0
CLM102835,39,14.0,8107.942422407605,2481.41,13,90,Minor,Property,Theft,0,1,17,1000,Central,1
CLM102836,27,18.7,42072.85492118557,2772.26,14,70,Minor,Health,Natural,0,2,9,500,South,1
CLM102837,35,14.5,3714.98,4667.72,10,79,Major,Auto,Medical,0,4,8,1000,Central,0
CLM102838,39,15.4,8785.73,7070.03,14,61,Total Loss,Property,Fire,0,3,6,1000,South,0
CLM102839,63,3.8,35442.66,6732.06,13,59,Major,Property,Fire,1,0,5,1000,East,0
CLM102840,66,8.7,3723.99,934.59,9,4,Minor,Life,Theft,0,2,0,2000,North,0
CLM102841,44,10.0,17323.8,7092.16,7,32,Minor,Property,Theft,0,3,4,1500,South,0
CLM102842,30,5.5,9046.722538795379,1213.32,8,90,Major,Auto,Natural,1,0,18,2500,South,1
CLM102843,50,10.8,16177.587364249992,3615.11,17,68,Moderate,Auto,Natural,1,2,14,2000,Central,1
CLM102844,22,6.2,12668.06,6240.53,11,18,Major,Health,Accident,0,2,13,1500,North,0
CLM102845,43,13.9,13916.62,1111.33,1,16,Minor,Health,Natural,0,4,6,1000,North,0
CLM102846,30,9.7,14838.83,803.0,0,87,Minor,Life,Natural,0,4,8,1000,North,0
CLM102847,44,9.4,16330.25,2974.97,6,41,Minor,Health,Fire,1,2,11,2000,North,0
CLM102848,74,19.7,5757.05,5974.44,9,21,Total Loss,Auto,Medical,1,0,16,2500,West,0
CLM102849,31,8.2,8696.61,4413.17,2,38,Major,Health,Medical,1,3,17,2000,East,0
CLM102850,41,7.6,1570.49,3627.51,13,79,Total Loss,Health,Natural,0,3,1,2000,South,0
CLM102851,20,6.7,22964.29,6598.05,5,26,Major,Property,Accident,1,2,16,1500,East,0
CLM102852,64,17.9,28219.24,6250.32,4,75,Total Loss,Auto,Accident,1,3,19,500,East,0
CLM102853,68,10.2,9333.649077858423,6395.32,6,64,Moderate,Life,Medical,0,4,6,2500,East,1
CLM102854,66,12.2,4374.25,3947.95,11,27,Minor,Health,Theft,1,3,9,2500,East,0
CLM102855,47,4.0,1644.18,645.87,1,51,Minor,Health,Fire,1,1,14,2000,West,0
CLM102856,52,11.0,53791.52,1791.03,13,64,Major,Life,Natural,1,4,0,2000,Central,0
CLM102857,65,5.9,25690.48,6059.75,8,38,Minor,Life,Fire,1,4,10,1000,West,0
CLM102858,31,14.7,7710.8,6148.8,10,17,Total Loss,Auto,Natural,1,2,7,2000,South,0
CLM102859,29,16.7,10864.04,7792.24,3,86,Moderate,Life,Natural,1,2,11,1500,North,0
CLM102860,45,14.4,11103.932717119176,1926.4,15,47,Total Loss,Health,Medical,1,3,2,1000,Central,1
CLM102861,61,14.7,14641.36,1421.95,0,67,Total Loss,Auto,Fire,1,3,14,500,South,0
CLM102862,46,10.5,55927.50706853272,1540.92,8,49,Major,Auto,Fire,0,2,4,1500,North,1
CLM102863,60,14.4,9895.96,1885.91,8,81,Minor,Life,Theft,1,0,4,2500,West,0
CLM102864,34,8.7,32023.87,4463.51,6,63,Total Loss,Auto,Theft,0,3,16,2500,East,0
CLM102865,57,13.2,11916.88,7814.09,9,70,Major,Health,Fire,0,0,1,1500,South,0
CLM102866,66,5.6,3336.71,4920.74,1,84,Total Loss,Health,Theft,1,4,0,2000,East,0
CLM102867,38,1.9,15604.48,4420.16,6,56,Total Loss,Health,Theft,1,1,17,2000,East,0
CLM102868,74,8.6,10304.89,5550.17,13,34,Total Loss,Auto,Natural,1,0,8,2000,East,0
CLM102869,40,9.5,42156.37,1054.48,3,36,Major,Life,Medical,1,3,4,2500,Central,0
CLM102870,37,5.5,22789.176579088773,6615.16,11,61,Moderate,Health,Natural,1,2,19,1500,North,1
CLM102871,28,14.7,24329.07252220111,5351.6,4,47,Total Loss,Property,Theft,1,2,12,2000,East,1
